Division,Line,Station_Name,Route_1,Route_2,Route_3,Route_4,Route_5,Route_6,Route_7,Route_8,Route_9,Route_10,Route_11,ADA,ADA_Notes,Free_Crossover,Entrance_Type,Entry,Exit_Only,Entrance_Staffing,North_South_Street,East_West_Street,Corner,Latitude,Longitude
IRT,Lexington,59 St,N,Q,R,4,5,6,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Lexington Av,59th St,SW,40762266,-73968479
IRT,Lexington,68 St-Hunter College,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,68th St,NE,40767863,-73963898
IRT,Lexington,68 St-Hunter College,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,68th St,SE,40767703,-73963979
IRT,Lexington,68 St-Hunter College,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,68th St,NW,40767981,-73964178
IRT,Lexington,68 St-Hunter College,6,,,,,,,,,,,FALSE,,TRUE,Door,YES,,FULL,Lexington Av,68th St,SW,40767870,-73964244
IRT,Lexington,68 St-Hunter College,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,68th St,SW,40767817,-73964355
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,77th St,NE,40773603,-73959578
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,77th St,NE,40773631,-73959659
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,77th St,SE,40773493,-73959659
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,77th St,SE,40773526,-73959734
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,77th St,NW,40773779,-73959954
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,77th St,NW,40773779,-73960041
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,77th St,SW,40773636,-73960060
IRT,Lexington,77 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,77th St,SW,40773669,-73960135
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,86th St,NE,40779661,-73955302
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,86th St,NE,40779577,-73955304
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,86th St,SE,40779284,-73955443
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lexington Av,86th St,SE,40779330,-73955545
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,86th St,NW,40779720,-73955596
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,86th St,NW,40779718,-73955719
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,86th St,SW,40779427,-73955810
IRT,Lexington,86 St,4,5,6,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lexington Av,86th St,SW,40779468,-73955905
IRT,Lexington,96 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,96th St,NE,40785903,-73950695
IRT,Lexington,96 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,96th St,SE,40785640,-73950930
IRT,Lexington,96 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,96th St,NW,40786055,-73951057
IRT,Lexington,96 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Lexington Av,96th St,SW,40785843,-73951232
IRT,Lexington,Astor Pl,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,4th Av,E 8th St,NE,40730084,-73990838
IRT,Lexington,Astor Pl,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lafayette St,Astor Pl,NW,40729968,-73991410
IRT,Lexington,Bleecker St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lafayette St,Mulberry St,NE,40725845,-73994320
IRT,Lexington,Bleecker St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lafayette St,Mulberry St,SE,40725755,-73994367
IRT,Lexington,Bleecker St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lafayette St,Mulberry St,SW,40725726,-73994579
IRT,Lexington,Bleecker St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lafayette St,Bleecker St,NW,40726047,-73994759
IRT,Lexington,Bleecker St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lafayette St,Bleecker St,SW,40725958,-73994829
IRT,Lexington,Bowling Green,4,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Broadway,Bowling Green,NW,40704629,-74013502
IRT,Lexington,Bowling Green,4,5,,,,,,,,,,TRUE,,TRUE,Escalator,YES,,FULL,Broadway,Bowling Green,W,40704649,-74013503
IRT,Lexington,Bowling Green,4,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Broadway,Battery Pl,NW,40704795,-74014454
IRT,Lexington,Bowling Green,4,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Broadway,Battery Pl,NW,40704825,-74014572
IRT,Lexington,Bowling Green,4,5,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,State,Battery Pl,SW,40704659,-74013920
IRT,Lexington,Bowling Green,4,5,,,,,,,,,,TRUE,,TRUE,Door,YES,,NONE,State,Battery Pl,SW,40704157,-74014509
IRT,Lexington,Bowling Green,4,5,,,,,,,,,,TRUE,,TRUE,Door,YES,,NONE,State,Battery Pl,SW,40704035,-74014541
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Stair,YES,,NONE,Centre St,Reade St,NW,40713899,-74003642
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Stair,YES,,NONE,Centre St,Reade St,NW,40713839,-74003864
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Stair,YES,,NONE,Centre St,Brooklyn Bridge Approach,NE,40712286,-74004371
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Stair,YES,,FULL,Centre St,Brooklyn Bridge Approach,NW,40712872,-74004784
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Elevator,YES,,FULL,Centre St,Chambers St,SW,40712783,-74004924
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Stair,YES,,FULL,Centre St,Brooklyn Bridge Approach,NW,40712675,-74005030
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Stair,YES,,NONE,Nassau St,Frankfort St,SE,40711797,-74005040
IRT,Lexington,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,TRUE,JZ not ADA,TRUE,Stair,YES,,NONE,Nassau St,Frankfort St,SE,40711891,-74005195
IRT,Lexington,Canal St,J,N,Q,R,Z,6,,,,,,TRUE,NQRZ not ADA,TRUE,Elevator,YES,,NONE,Lafayette St,Canal St,NW,40718589,-74000552
IRT,Lexington,Canal St,J,N,Q,R,Z,6,,,,,,TRUE,NQRZ not ADA,TRUE,Stair,YES,,NONE,Lafayette St,Canal St,NW,40718638,-74000623
IRT,Lexington,Canal St,J,N,Q,R,Z,6,,,,,,TRUE,NQRZ not ADA,TRUE,Stair,YES,,NONE,Lafayette St,Canal St,SW,40718506,-74000826
IRT,Lexington,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Fulton St,NW,40711026,-74009190
IRT,Lexington,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Fulton St,NW,40711112,-74009382
IRT,Lexington,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Easement,YES,,NONE,Broadway,Fulton St,SW,40710944,-74009403
IRT,Lexington,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,John St,SE,40710166,-74009424
IRT,Lexington,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Easement,YES,,NONE,Broadway,Dey St,NW,40710476,-74009587
IRT,Lexington,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Maiden Ln,SE,40709629,-74010019
IRT,Lexington,Fulton St,A,C,J,Z,2,3,4,5,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Cortlandt St,SW,40709765,-74010287
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Easement,YES,,PART,Lexington Av,43rd St,SE,40751801,-73975294
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Easement,YES,,PART,Lexington Av,42nd St,NE,40751345,-73975409
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Stair,YES,,PART,Lexington Av,42nd St,NW,40751701,-73976087
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Easement,YES,,FULL,Lexington Av,42 St,NW,40751724,-73976346
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Easement,YES,,NONE,Lexington Av,42nd St,SW,40751352,-73976396
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Easement,NO,YES,NONE,Park Av,42nd St,SE,40751721,-73977197
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Park Av,42nd St,SE,40751647,-73977382
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Easement,YES,,NONE,Park Av,42nd St,SE,40751741,-73977691
IRT,Lexington,Grand Central-42 St,GS,4,5,6,7,,,,,,,TRUE,,TRUE,Easement,YES,,NONE,Park Av,42nd St,SE,40751653,-73977753
IRT,Lexington,Spring St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lafayette St,Spring St,NE,40722235,-73996818
IRT,Lexington,Spring St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Lafayette St,Spring St,SE,40722116,-73996912
IRT,Lexington,Spring St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lafayette St,Spring St,NW,40722468,-73997397
IRT,Lexington,Spring St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Lafayette St,Spring St,SW,40722390,-73997437
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Thames St,SW,40708436,-74011298
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,Wall St,SE,40707577,-74011731
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,Wall St,SE,40707446,-74011848
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Rector St,NW,40707671,-74011854
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Rector St,NW,40707577,-74011927
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,Rector St,SE,40707190,-74011997
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Rector St,SW,40707428,-74012067
IRT,Lexington,Wall St,4,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Broadway,Rector St,SW,40707315,-74012161
IRT,New Lots,Junius St,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Powell St,Livonia Ave,SW,40663426,-73902636
IRT,New Lots,Junius St,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Powell St,Livonia Ave,SW,40663361,-73903063
IRT,New Lots,New Lots Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Ashford St,Livonia Ave,SW,40666285,-73883276
IRT,New Lots,New Lots Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Ashford St,Livonia Av,NW,40666413,-73883307
IRT,New Lots,Pennsylvania Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Pennsylvania Ave,Livonia Ave,NE,40664869,-73893779
IRT,New Lots,Pennsylvania Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Pennsylvania Ave,Livonia Ave,SW,40664575,-73894117
IRT,New Lots,Rockaway Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Rockaway Ave,Livonia Ave,SE,40662401,-73908809
IRT,New Lots,Rockaway Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Rockaway Ave,Livonia Ave,NW,40662703,-73909033
IRT,New Lots,Saratoga Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Saratoga Ave,Livonia Ave,SE,40661558,-73915225
IRT,New Lots,Saratoga Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Saratoga Ave,Livonia Ave,NE,40661689,-73915240
IRT,New Lots,Saratoga Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Saratoga Ave,Livonia Ave,SW,40661401,-73915543
IRT,New Lots,Sutter Av-Rutland Rd,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Rutland Rd,E. 98th St,NE,40664891,-73922675
IRT,New Lots,Sutter Av-Rutland Rd,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Rutland Rd,E. 98th St,NW,40665160,-73922970
IRT,New Lots,Sutter Av-Rutland Rd,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Rutland Rd,E. 98th St,SW,40664887,-73923109
IRT,New Lots,Van Siclen Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Van Siclen Ave,Livonia Ave,SE,40665431,-73888386
IRT,New Lots,Van Siclen Av,3,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Van Siclen Ave,Livonia Ave,NW,40665740,-73888613
IRT,Nostrand,Beverly Rd,2,5,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Nostrand Av,Beverly Rd,SE,40645046,-73948684
IRT,Nostrand,Beverly Rd,2,5,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Nostrand Av,Beverly Rd,SW,40645016,-73949213
IRT,Nostrand,Church Av,2,5,,,,,,,,,,TRUE,,FALSE,Elevator,YES,,FULL,Nostrand Av,Church Av,SE,40650748,-73949384
IRT,Nostrand,Church Av,2,5,,,,,,,,,,TRUE,,FALSE,Stair,YES,,FULL,Nostrand Av,Church Av,NE,40650910,-73949416
IRT,Nostrand,Church Av,2,5,,,,,,,,,,TRUE,,FALSE,Stair,YES,,FULL,Nostrand Av,Church Av,SE,40650640,-73949429
IRT,Nostrand,Church Av,2,5,,,,,,,,,,TRUE,,FALSE,Elevator,YES,,NONE,Nostrand Av,Church Av,SW,40650640,-73949677
IRT,Nostrand,Church Av,2,5,,,,,,,,,,TRUE,,FALSE,Stair,YES,,NONE,Nostrand Av,Church Av,NW,40650969,-73949714
IRT,Nostrand,Church Av,2,5,,,,,,,,,,TRUE,,FALSE,Elevator,YES,,NONE,Nostrand Av,Church Av,SW,40650717,-73949741
IRT,Nostrand,Church Av,2,5,,,,,,,,,,TRUE,,FALSE,Stair,YES,,NONE,Nostrand Av,Church Av,NW,40650894,-73949819
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Nostrand Av,Flatbush Av,NE,40632750,-73947375
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Nostrand Av,Flatbush Av,NE,40632359,-73947389
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Nostrand Av,Flatbush Av,SE,40632324,-73947482
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,Nostrand Av,Flatbush Av,NE,40632463,-73947518
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Nostrand Av,Flatbush Av,NE,40632868,-73947547
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Nostrand Av,Av H,NE,40631845,-73947665
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Nostrand Av,Flatbush Av,NW,40633297,-73947836
IRT,Nostrand,Flatbush Av-Brooklyn College,2,5,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Nostrand Av,Flatbush Av,NW,40633270,-73947929
IRT,Nostrand,Newkirk Av,2,5,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Nostrand Av,Newkirk Av,SE,40639924,-73948161
IRT,Nostrand,Newkirk Av,2,5,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,Nostrand Av,Av D,SW,40640743,-73948597
IRT,Nostrand,Newkirk Av,2,5,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Nostrand Av,Newkirk Av,SW,40639883,-73948701
IRT,Nostrand,President St,2,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Nostrand Av,President St,NE,40668145,-73950458
IRT,Nostrand,President St,2,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Nostrand Av,President St,NW,40668166,-73950862
IRT,Nostrand,Sterling St,2,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Nostrand Av,Sterling St,NE,40663226,-73950670
IRT,Nostrand,Sterling St,2,5,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Nostrand Av,Sterling St,NW,40663290,-73951044
IRT,Nostrand,Winthrop St,2,5,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Nostrand Av,Winthrop St,NE,40657184,-73949976
IRT,Nostrand,Winthrop St,2,5,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Nostrand Av,Parkside Av,SW,40656171,-73950346
IRT,Pelham,3 Av-138 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,3rd Av,138th St,NE,40810831,-73926655
IRT,Pelham,3 Av-138 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Alexander Av,138th St,NW,40810241,-73925267
IRT,Pelham,3 Av-138 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Alexander Av,138th St,NW,40810282,-73925386
IRT,Pelham,3 Av-138 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Alexander Av,138th St,SW,40810019,-73925438
IRT,Pelham,3 Av-138 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Alexander Av,138th St,SW,40810102,-73925641
IRT,Pelham,3 Av-138 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Lincoln Av,138th St,SE,40810638,-73926883
IRT,Pelham,3 Av-138 St,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Lincoln Av,138th St,SE,40810712,-73927050
IRT,Pelham,Brook Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Brook Av,138th St,NE,40807580,-73918957
IRT,Pelham,Brook Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Brook Av,138th St,SE,40807355,-73919219
IRT,Pelham,Brook Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Brook Av,138th St,NW,40807747,-73919347
IRT,Pelham,Brook Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Brook Av,138th St,SW,40807467,-73919448
IRT,Pelham,Buhre Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Edison Av,Westchester Av,NE,40847185,-73832264
IRT,Pelham,Buhre Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Edison Av,Westchester Av,SE,40846795,-73832405
IRT,Pelham,Buhre Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Edison Av,Buhre Av,SW,40846891,-73832639
IRT,Pelham,Castle Hill Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Castle Hill Av,Westchester Av,NE,40834321,-73851440
IRT,Pelham,Castle Hill Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Castle Hill Av,Westchester Av,SW,40834093,-73851857
IRT,Pelham,Cypress Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Cypress Av,138th St,NE,40805155,-73913208
IRT,Pelham,Cypress Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Cypress Av,138th St,NE,40805234,-73913391
IRT,Pelham,Cypress Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Cypress Av,138th St,SE,40805047,-73913524
IRT,Pelham,Cypress Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Cypress Av,138th St,SW,40805171,-73913933
IRT,Pelham,E 143 St-St Mary's St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Southern Blvd,St Mary's St,NE,40808340,-73907618
IRT,Pelham,E 143 St-St Mary's St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Southern Blvd,St Mary's St,SE,40808030,-73907720
IRT,Pelham,E 143 St-St Mary's St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Southern Blvd,St Mary's St,NW,40808322,-73908002
IRT,Pelham,E 143 St-St Mary's St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Southern Blvd,St Mary's St,SW,40808179,-73908065
IRT,Pelham,E 149 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Southern Blvd,149th St,NW,40812367,-73903797
IRT,Pelham,E 149 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Southern Blvd,149th St,NE,40812027,-73903869
IRT,Pelham,E 149 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Southern Blvd,149th St,NW,40812331,-73904102
IRT,Pelham,E 149 St,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Southern Blvd,149th St,SE,40811887,-73904145
IRT,Pelham,Elder Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Elder Av,Westchester Av,NE,40828688,-73879018
IRT,Pelham,Elder Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Elder Av,Westchester Av,SW,40828460,-73879362
IRT,Pelham,Hunts Point Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Hunts Point Av,163rd St,SE,40820819,-73890442
IRT,Pelham,Hunts Point Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Hunts Point Av,163rd St,SE,40820591,-73890836
IRT,Pelham,Hunts Point Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Hunts Point Av,163rd St,SW,40820614,-73891519
IRT,Pelham,Longwood Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Southern Blvd,Longwood Av,NE,40816367,-73895924
IRT,Pelham,Longwood Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Southern Blvd,Longwood Av,SE,40816137,-73896133
IRT,Pelham,Longwood Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Southern Blvd,Longwood Av,NW,40816520,-73896224
IRT,Pelham,Longwood Av,6,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Southern Blvd,Longwood Av,SW,40816263,-73896506
IRT,Pelham,Middletown Rd,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Westchester Av,Middletown Rd,NW,40843935,-73836386
IRT,Pelham,Middletown Rd,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Westchester Av,Middletown Rd,NE,40843609,-73836478
IRT,Pelham,Morrison Av-Soundview,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Morrison Av,Westchester Av,NE,40829641,-73874447
IRT,Pelham,Morrison Av-Soundview,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Morrison Av,Westchester Av,SW,40829371,-73874731
IRT,Pelham,Morrison Av-Soundview,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Morrison Av,Westchester Av,NW,40829517,-73874860
IRT,Pelham,Parkchester,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Metropolitan Av,Westchester Av,NW,40833225,-73860888
IRT,Pelham,Pelham Bay Park,6,,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,Bruckner Expwy,Westchester Av,SW,40853041,-73826991
IRT,Pelham,Pelham Bay Park,6,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Burr Av,Westchester Av,SE,40852824,-73827035
IRT,Pelham,Pelham Bay Park,6,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Burr Av,Westchester Av,NE,40853012,-73827172
IRT,Pelham,Pelham Bay Park,6,,,,,,,,,,,TRUE,,TRUE,Door,YES,,FULL,Burr Ave,Westchester Av,NE,40852377,-73825986
IRT,Pelham,St Lawrence Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,St Lawrence Av,Westchester Av,SW,40831466,-73867410
IRT,Pelham,St Lawrence Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,St Lawrence Av,Westchester Av,NE,40831765,-73867078
IRT,Pelham,Westchester Sq-East Tremont Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Westchester Av,Ferris Pl,SW,40840128,-73842875
IRT,Pelham,Whitlock Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Whitlock Av,Westchester Av,SE,40827295,-73886082
IRT,Pelham,Whitlock Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Whitlock Av,Westchester Av,SW,40827298,-73886256
IRT,Pelham,Zerega Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Westchester Av,Zerega Ave,NW,40836954,-73846653
IRT,Pelham,Zerega Av,6,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Westchester Av,Zerega Ave,SE,40836613,-73846726
